"location","date","variant","num_sequences","perc_sequences","num_sequences_total"
"Bahrain","2021-02-08","Omicron",0,0,1
"Bahrain","2021-02-22","Alpha",1,50,2
"Bahrain","2021-02-22","Delta",0,0,2
"Bahrain","2021-02-22","Omicron",0,0,2
"Bahrain","2021-03-22","Alpha",6,85.71,7
"Bahrain","2021-03-22","Delta",0,0,7
"Bahrain","2021-03-22","Omicron",0,0,7
"Bahrain","2021-04-05","Alpha",1,50,2
"Bahrain","2021-04-05","Delta",0,0,2
"Bahrain","2021-04-05","Omicron",0,0,2
"Bahrain","2021-04-19","Alpha",5,11.9,42
"Bahrain","2021-04-19","Delta",15,35.71,42
"Bahrain","2021-04-19","Omicron",0,0,42
"Bahrain","2021-05-03","Alpha",6,66.67,9
"Bahrain","2021-05-03","Delta",0,0,9
"Bahrain","2021-05-03","Omicron",0,0,9
"Bahrain","2021-05-17","Alpha",26,45.61,57
"Bahrain","2021-05-17","Delta",29,50.88,57
"Bahrain","2021-05-17","Omicron",0,0,57
"Bahrain","2021-05-31","Alpha",5,10.87,46
"Bahrain","2021-05-31","Delta",39,84.78,46
"Bahrain","2021-05-31","Omicron",0,0,46
"Bahrain","2021-06-14","Alpha",4,16.67,24
"Bahrain","2021-06-14","Delta",18,75,24
"Bahrain","2021-06-14","Omicron",0,0,24
"Bahrain","2021-06-28","Alpha",1,1.19,84
"Bahrain","2021-06-28","Delta",82,97.62,84
"Bahrain","2021-06-28","Omicron",0,0,84
"Bahrain","2021-07-12","Alpha",4,5.8,69
"Bahrain","2021-07-12","Delta",65,94.2,69
"Bahrain","2021-07-12","Omicron",0,0,69
"Bahrain","2021-07-26","Alpha",1,0.94,106
"Bahrain","2021-07-26","Delta",103,97.17,106
"Bahrain","2021-07-26","Omicron",0,0,106
"Bahrain","2021-08-09","Alpha",1,2.08,48
"Bahrain","2021-08-09","Delta",46,95.83,48
"Bahrain","2021-08-09","Omicron",0,0,48
"Bahrain","2021-09-06","Alpha",0,0,227
"Bahrain","2021-09-06","Delta",227,100,227
"Bahrain","2021-09-06","Omicron",0,0,227
"Bahrain","2021-10-04","Alpha",0,0,186
"Bahrain","2021-10-04","Delta",186,100,186
"Bahrain","2021-10-04","Omicron",0,0,186
"Bahrain","2021-10-18","Alpha",0,0,372
"Bahrain","2021-10-18","Delta",372,100,372
"Bahrain","2021-10-18","Omicron",0,0,372
"Bahrain","2021-11-01","Alpha",0,0,467
"Bahrain","2021-11-01","Delta",467,100,467
"Bahrain","2021-11-01","Omicron",0,0,467
"Bahrain","2021-11-15","Alpha",0,0,370
"Bahrain","2021-11-15","Delta",370,100,370
"Bahrain","2021-11-15","Omicron",0,0,370
"Bangladesh","2020-05-11","Alpha",0,0,124
"Bangladesh","2020-05-11","Delta",0,0,124
"Bangladesh","2020-05-11","Omicron",0,0,124
"Bangladesh","2020-05-25","Alpha",0,0,168
"Bangladesh","2020-05-25","Delta",0,0,168
"Bangladesh","2020-05-25","Omicron",0,0,168
"Bangladesh","2020-06-08","Alpha",0,0,69
"Bangladesh","2020-06-08","Delta",0,0,69
"Bangladesh","2020-06-08","Omicron",0,0,69
"Bangladesh","2020-06-22","Alpha",0,0,111
"Bangladesh","2020-06-22","Delta",0,0,111
"Bangladesh","2020-06-22","Omicron",0,0,111
"Bangladesh","2020-07-06","Alpha",0,0,175
"Bangladesh","2020-07-06","Delta",0,0,175
"Bangladesh","2020-07-06","Omicron",0,0,175
"Bangladesh","2020-07-20","Alpha",0,0,139
"Bangladesh","2020-07-20","Delta",0,0,139
"Bangladesh","2020-07-20","Omicron",0,0,139
"Bangladesh","2020-08-03","Alpha",0,0,66
"Bangladesh","2020-08-03","Delta",0,0,66
"Bangladesh","2020-08-03","Omicron",0,0,66
"Bangladesh","2020-08-17","Alpha",0,0,26
"Bangladesh","2020-08-17","Delta",0,0,26
"Bangladesh","2020-08-17","Omicron",0,0,26
"Bangladesh","2020-08-31","Alpha",0,0,25
"Bangladesh","2020-08-31","Delta",0,0,25
"Bangladesh","2020-08-31","Omicron",0,0,25
"Bangladesh","2020-09-14","Alpha",0,0,35
"Bangladesh","2020-09-14","Delta",0,0,35
"Bangladesh","2020-09-14","Omicron",0,0,35
"Bangladesh","2020-09-28","Alpha",0,0,8
"Bangladesh","2020-09-28","Delta",0,0,8
"Bangladesh","2020-09-28","Omicron",0,0,8
"Bangladesh","2020-10-12","Alpha",0,0,20
"Bangladesh","2020-10-12","Delta",0,0,20
"Bangladesh","2020-10-12","Omicron",0,0,20
"Bangladesh","2020-10-26","Alpha",0,0,15
"Bangladesh","2020-10-26","Delta",0,0,15
"Bangladesh","2020-10-26","Omicron",0,0,15
"Bangladesh","2020-11-09","Alpha",0,0,27
"Bangladesh","2020-11-09","Delta",0,0,27
"Bangladesh","2020-11-09","Omicron",0,0,27
"Bangladesh","2020-11-23","Alpha",0,0,30
"Bangladesh","2020-11-23","Delta",0,0,30
"Bangladesh","2020-11-23","Omicron",0,0,30
"Bangladesh","2020-12-07","Alpha",0,0,57
"Bangladesh","2020-12-07","Delta",0,0,57
"Bangladesh","2020-12-07","Omicron",0,0,57
"Bangladesh","2020-12-21","Alpha",0,0,25
"Bangladesh","2020-12-21","Delta",0,0,25
"Bangladesh","2020-12-21","Omicron",0,0,25
"Bangladesh","2021-01-04","Alpha",3,5.66,53
"Bangladesh","2021-01-04","Delta",0,0,53
"Bangladesh","2021-01-04","Omicron",0,0,53
"Bangladesh","2021-01-11","Alpha",7,46.67,15
"Bangladesh","2021-01-11","Delta",0,0,15
"Bangladesh","2021-01-11","Omicron",0,0,15
"Bangladesh","2021-01-25","Alpha",7,11.29,62
"Bangladesh","2021-01-25","Delta",0,0,62
"Bangladesh","2021-01-25","Omicron",0,0,62
"Bangladesh","2021-02-08","Alpha",6,14.29,42
"Bangladesh","2021-02-08","Delta",0,0,42
"Bangladesh","2021-02-08","Omicron",0,0,42
"Bangladesh","2021-02-22","Alpha",11,30.56,36
"Bangladesh","2021-02-22","Delta",0,0,36
"Bangladesh","2021-02-22","Omicron",0,0,36
"Bangladesh","2021-03-08","Alpha",7,50,14
"Bangladesh","2021-03-08","Delta",0,0,14
"Bangladesh","2021-03-08","Omicron",0,0,14
"Bangladesh","2021-03-22","Alpha",19,12.18,156
"Bangladesh","2021-03-22","Delta",0,0,156
"Bangladesh","2021-03-22","Omicron",0,0,156
"Bangladesh","2021-04-05","Alpha",18,20.69,87
"Bangladesh","2021-04-05","Delta",0,0,87
"Bangladesh","2021-04-05","Omicron",0,0,87
"Bangladesh","2021-04-19","Alpha",5,3.82,131
"Bangladesh","2021-04-19","Delta",0,0,131
"Bangladesh","2021-04-19","Omicron",0,0,131
"Bangladesh","2021-05-03","Alpha",6,10.71,56
"Bangladesh","2021-05-03","Delta",11,19.64,56
"Bangladesh","2021-05-03","Omicron",0,0,56
"Bangladesh","2021-05-17","Alpha",3,5.17,58
"Bangladesh","2021-05-17","Delta",23,39.66,58
"Bangladesh","2021-05-17","Omicron",0,0,58
"Bangladesh","2021-05-31","Alpha",2,2.02,99
"Bangladesh","2021-05-31","Delta",40,40.4,99
"Bangladesh","2021-05-31","Omicron",0,0,99
"Bangladesh","2021-06-14","Alpha",3,4.35,69
"Bangladesh","2021-06-14","Delta",44,63.77,69
"Bangladesh","2021-06-14","Omicron",0,0,69
"Bangladesh","2021-06-28","Alpha",0,0,112
"Bangladesh","2021-06-28","Delta",106,94.64,112
"Bangladesh","2021-06-28","Omicron",0,0,112
"Bangladesh","2021-07-12","Alpha",1,0.41,244
"Bangladesh","2021-07-12","Delta",239,97.95,244
"Bangladesh","2021-07-12","Omicron",0,0,244
"Bangladesh","2021-07-26","Alpha",0,0,174
"Bangladesh","2021-07-26","Delta",173,99.43,174
"Bangladesh","2021-07-26","Omicron",0,0,174
"Bangladesh","2021-08-09","Alpha",0,0,149
"Bangladesh","2021-08-09","Delta",149,100,149
"Bangladesh","2021-08-09","Omicron",0,0,149
"Bangladesh","2021-08-23","Alpha",0,0,140
"Bangladesh","2021-08-23","Delta",140,100,140
"Bangladesh","2021-08-23","Omicron",0,0,140
"Bangladesh","2021-09-06","Alpha",0,0,131
"Bangladesh","2021-09-06","Delta",131,100,131
"Bangladesh","2021-09-06","Omicron",0,0,131
"Bangladesh","2021-09-20","Alpha",0,0,126
"Bangladesh","2021-09-20","Delta",126,100,126
"Bangladesh","2021-09-20","Omicron",0,0,126
"Bangladesh","2021-10-04","Alpha",0,0,94
"Bangladesh","2021-10-04","Delta",94,100,94
"Bangladesh","2021-10-04","Omicron",0,0,94
"Bangladesh","2021-10-18","Alpha",0,0,136
"Bangladesh","2021-10-18","Delta",136,100,136
"Bangladesh","2021-10-18","Omicron",0,0,136
"Bangladesh","2021-11-01","Alpha",0,0,94
"Bangladesh","2021-11-01","Delta",94,100,94
"Bangladesh","2021-11-01","Omicron",0,0,94
"Bangladesh","2021-11-15","Alpha",0,0,118
"Bangladesh","2021-11-15","Delta",118,100,118
"Bangladesh","2021-11-15","Omicron",0,0,118
"Bangladesh","2021-11-29","Alpha",0,0,112
"Bangladesh","2021-11-29","Delta",112,100,112
"Bangladesh","2021-11-29","Omicron",0,0,112
"Bangladesh","2021-12-13","Alpha",0,0,45
"Bangladesh","2021-12-13","Delta",42,93.33,45
"Bangladesh","2021-12-13","Omicron",3,6.67,45
"Bangladesh","2021-12-27","Alpha",0,0,24
"Bangladesh","2021-12-27","Delta",20,83.33,24
"Bangladesh","2021-12-27","Omicron",4,16.67,24
"Bangladesh","2022-01-05","Alpha",0,0,3
"Bangladesh","2022-01-05","Delta",0,0,3
"Bangladesh","2022-01-05","Omicron",3,100,3
"Belgium","2020-05-11","Alpha",0,0,134
"Belgium","2020-05-11","Delta",0,0,134
"Belgium","2020-05-11","Omicron",0,0,134
"Belgium","2020-05-25","Alpha",0,0,67
"Belgium","2020-05-25","Delta",0,0,67
"Belgium","2020-05-25","Omicron",0,0,67
"Belgium","2020-06-08","Alpha",0,0,15
"Belgium","2020-06-08","Delta",0,0,15
"Belgium","2020-06-08","Omicron",0,0,15
"Belgium","2020-06-22","Alpha",0,0,38
"Belgium","2020-06-22","Delta",0,0,38
"Belgium","2020-06-22","Omicron",0,0,38
"Belgium","2020-07-06","Alpha",0,0,39
"Belgium","2020-07-06","Delta",0,0,39
"Belgium","2020-07-06","Omicron",0,0,39
"Belgium","2020-07-20","Alpha",0,0,39
"Belgium","2020-07-20","Delta",0,0,39
"Belgium","2020-07-20","Omicron",0,0,39
"Belgium","2020-08-03","Alpha",0,0,146
"Belgium","2020-08-03","Delta",0,0,146
"Belgium","2020-08-03","Omicron",0,0,146
"Belgium","2020-08-17","Alpha",0,0,130
"Belgium","2020-08-17","Delta",0,0,130
"Belgium","2020-08-17","Omicron",0,0,130
"Belgium","2020-08-31","Alpha",0,0,54
"Belgium","2020-08-31","Delta",0,0,54
"Belgium","2020-08-31","Omicron",0,0,54
"Belgium","2020-09-14","Alpha",0,0,87
"Belgium","2020-09-14","Delta",0,0,87
"Belgium","2020-09-14","Omicron",0,0,87
"Belgium","2020-09-28","Alpha",0,0,246
"Belgium","2020-09-28","Delta",0,0,246
"Belgium","2020-09-28","Omicron",0,0,246
"Belgium","2020-10-12","Alpha",0,0,130
"Belgium","2020-10-12","Delta",0,0,130
"Belgium","2020-10-12","Omicron",0,0,130
"Belgium","2020-10-26","Alpha",0,0,363
"Belgium","2020-10-26","Delta",0,0,363
"Belgium","2020-10-26","Omicron",0,0,363
"Belgium","2020-11-09","Alpha",0,0,204
"Belgium","2020-11-09","Delta",0,0,204
"Belgium","2020-11-09","Omicron",0,0,204
"Belgium","2020-11-23","Alpha",0,0,241
"Belgium","2020-11-23","Delta",0,0,241
"Belgium","2020-11-23","Omicron",0,0,241
"Belgium","2020-12-07","Alpha",3,2.03,148
"Belgium","2020-12-07","Delta",0,0,148
"Belgium","2020-12-07","Omicron",0,0,148
"Belgium","2020-12-21","Alpha",0,0,347
"Belgium","2020-12-21","Delta",0,0,347
"Belgium","2020-12-21","Omicron",0,0,347
"Belgium","2021-01-04","Alpha",50,20.66,242
"Belgium","2021-01-04","Delta",0,0,242
"Belgium","2021-01-04","Omicron",0,0,242
"Belgium","2021-01-11","Alpha",64,21.84,293
"Belgium","2021-01-11","Delta",0,0,293
"Belgium","2021-01-11","Omicron",0,0,293
"Belgium","2021-01-25","Alpha",565,41,1378
"Belgium","2021-01-25","Delta",2,0.15,1378
"Belgium","2021-01-25","Omicron",0,0,1378
"Belgium","2021-02-08","Alpha",724,39.78,1820
"Belgium","2021-02-08","Delta",0,0,1820
"Belgium","2021-02-08","Omicron",0,0,1820
"Belgium","2021-02-22","Alpha",873,48.29,1808
"Belgium","2021-02-22","Delta",0,0,1808
"Belgium","2021-02-22","Omicron",0,0,1808
"Belgium","2021-03-08","Alpha",1355,60.57,2237
"Belgium","2021-03-08","Delta",0,0,2237
"Belgium","2021-03-08","Omicron",0,0,2237
"Belgium","2021-03-22","Alpha",2210,75.3,2935
"Belgium","2021-03-22","Delta",0,0,2935
"Belgium","2021-03-22","Omicron",0,0,2935
"Belgium","2021-04-05","Alpha",2821,82.05,3438
"Belgium","2021-04-05","Delta",0,0,3438
"Belgium","2021-04-05","Omicron",0,0,3438
"Belgium","2021-04-19","Alpha",2394,82.24,2911
"Belgium","2021-04-19","Delta",9,0.31,2911
"Belgium","2021-04-19","Omicron",0,0,2911
"Belgium","2021-05-03","Alpha",2699,80.86,3338
"Belgium","2021-05-03","Delta",98,2.94,3338
"Belgium","2021-05-03","Omicron",0,0,3338
"Belgium","2021-05-17","Alpha",2508,80.69,3108
"Belgium","2021-05-17","Delta",98,3.15,3108
"Belgium","2021-05-17","Omicron",0,0,3108
"Belgium","2021-05-31","Alpha",2358,79.88,2952
"Belgium","2021-05-31","Delta",189,6.4,2952
"Belgium","2021-05-31","Omicron",0,0,2952
"Belgium","2021-06-14","Alpha",1468,73.58,1995
"Belgium","2021-06-14","Delta",261,13.08,1995
"Belgium","2021-06-14","Omicron",0,0,1995
"Belgium","2021-06-28","Alpha",614,51.99,1181
"Belgium","2021-06-28","Delta",480,40.64,1181
"Belgium","2021-06-28","Omicron",0,0,1181
"Belgium","2021-07-12","Alpha",451,17.08,2640
"Belgium","2021-07-12","Delta",2090,79.17,2640
"Belgium","2021-07-12","Omicron",0,0,2640
"Belgium","2021-07-26","Alpha",170,4.29,3960
"Belgium","2021-07-26","Delta",3682,92.98,3960
"Belgium","2021-07-26","Omicron",0,0,3960
"Belgium","2021-08-09","Alpha",39,0.97,4006
"Belgium","2021-08-09","Delta",3945,98.48,4006
"Belgium","2021-08-09","Omicron",0,0,4006
"Belgium","2021-08-23","Alpha",10,0.22,4534
"Belgium","2021-08-23","Delta",4515,99.58,4534
"Belgium","2021-08-23","Omicron",0,0,4534
"Belgium","2021-09-06","Alpha",6,0.13,4495
"Belgium","2021-09-06","Delta",4481,99.69,4495
"Belgium","2021-09-06","Omicron",0,0,4495
"Belgium","2021-09-20","Alpha",1,0.03,3113
"Belgium","2021-09-20","Delta",3110,99.9,3113
"Belgium","2021-09-20","Omicron",0,0,3113
"Belgium","2021-10-04","Alpha",3,0.1,2926
"Belgium","2021-10-04","Delta",2922,99.86,2926
"Belgium","2021-10-04","Omicron",0,0,2926
"Belgium","2021-10-18","Alpha",0,0,3315
"Belgium","2021-10-18","Delta",3313,99.94,3315
"Belgium","2021-10-18","Omicron",0,0,3315
"Belgium","2021-11-01","Alpha",0,0,3530
"Belgium","2021-11-01","Delta",3525,99.86,3530
"Belgium","2021-11-01","Omicron",0,0,3530
"Belgium","2021-11-15","Alpha",1,0.04,2729
"Belgium","2021-11-15","Delta",2728,99.96,2729
"Belgium","2021-11-15","Omicron",0,0,2729
"Belgium","2021-11-29","Alpha",0,0,3076
"Belgium","2021-11-29","Delta",3069,99.77,3076
"Belgium","2021-11-29","Omicron",5,0.16,3076
"Belgium","2021-12-13","Alpha",0,0,3087
"Belgium","2021-12-13","Delta",2797,90.61,3087
"Belgium","2021-12-13","Omicron",290,9.39,3087
"Belgium","2021-12-27","Alpha",0,0,1493
"Belgium","2021-12-27","Delta",1025,68.65,1493
"Belgium","2021-12-27","Omicron",464,31.08,1493
"Belgium","2022-01-05","Alpha",0,0,59
"Belgium","2022-01-05","Delta",29,49.15,59
"Belgium","2022-01-05","Omicron",30,50.85,59
"Belize","2020-08-17","Alpha",0,0,4
"Belize","2020-08-17","Delta",0,0,4
"Belize","2020-08-17","Omicron",0,0,4
"Belize","2020-08-31","Alpha",0,0,1
"Belize","2020-08-31","Delta",0,0,1
"Belize","2020-08-31","Omicron",0,0,1
"Belize","2020-09-28","Alpha",0,0,2
"Belize","2020-09-28","Delta",0,0,2
"Belize","2020-09-28","Omicron",0,0,2
"Belize","2020-10-12","Alpha",0,0,4
"Belize","2020-10-12","Delta",0,0,4
"Belize","2020-10-12","Omicron",0,0,4
"Belize","2020-10-26","Alpha",0,0,6
"Belize","2020-10-26","Delta",0,0,6
"Belize","2020-10-26","Omicron",0,0,6
"Belize","2020-11-09","Alpha",0,0,1
"Belize","2020-11-09","Delta",0,0,1
"Belize","2020-11-09","Omicron",0,0,1
"Belize","2020-12-21","Alpha",0,0,7
"Belize","2020-12-21","Delta",0,0,7
"Belize","2020-12-21","Omicron",0,0,7
"Belize","2021-01-04","Alpha",0,0,14
"Belize","2021-01-04","Delta",0,0,14
"Belize","2021-01-04","Omicron",0,0,14
"Belize","2021-01-11","Alpha",0,0,7
"Belize","2021-01-11","Delta",0,0,7
"Belize","2021-01-11","Omicron",0,0,7
"Belize","2021-01-25","Alpha",2,12.5,16
"Belize","2021-01-25","Delta",0,0,16
"Belize","2021-01-25","Omicron",0,0,16
"Belize","2021-02-08","Alpha",1,3.85,26
"Belize","2021-02-08","Delta",0,0,26
"Belize","2021-02-08","Omicron",0,0,26
"Belize","2021-02-22","Alpha",0,0,11
"Belize","2021-02-22","Delta",0,0,11
"Belize","2021-02-22","Omicron",0,0,11
"Belize","2021-03-08","Alpha",0,0,3
"Belize","2021-03-08","Delta",1,33.33,3
"Belize","2021-03-08","Omicron",0,0,3
"Belize","2021-03-22","Alpha",0,0,2
"Belize","2021-03-22","Delta",0,0,2
"Belize","2021-03-22","Omicron",0,0,2
"Belize","2021-04-19","Alpha",1,33.33,3
"Belize","2021-04-19","Delta",2,66.67,3
"Belize","2021-04-19","Omicron",0,0,3
"Belize","2021-05-03","Alpha",0,0,1
"Belize","2021-05-03","Delta",0,0,1
"Belize","2021-05-03","Omicron",0,0,1
"Belize","2021-05-17","Alpha",2,13.33,15
"Belize","2021-05-17","Delta",7,46.67,15
"Belize","2021-05-17","Omicron",0,0,15
"Belize","2021-05-31","Alpha",2,66.67,3
"Belize","2021-05-31","Delta",0,0,3
"Belize","2021-05-31","Omicron",0,0,3
"Belize","2021-06-14","Alpha",1,100,1
"Belize","2021-06-14","Delta",0,0,1
"Belize","2021-06-14","Omicron",0,0,1
"Belize","2021-06-28","Alpha",14,43.75,32
"Belize","2021-06-28","Delta",5,15.62,32
"Belize","2021-06-28","Omicron",0,0,32
"Belize","2021-07-12","Alpha",4,22.22,18
"Belize","2021-07-12","Delta",8,44.44,18
"Belize","2021-07-12","Omicron",0,0,18
"Belize","2021-07-26","Alpha",1,1.72,58
"Belize","2021-07-26","Delta",28,48.28,58
"Belize","2021-07-26","Omicron",0,0,58
"Belize","2021-08-09","Alpha",1,1.59,63
"Belize","2021-08-09","Delta",33,52.38,63
"Belize","2021-08-09","Omicron",0,0,63
"Belize","2021-08-23","Alpha",0,0,16
"Belize","2021-08-23","Delta",11,68.75,16
"Belize","2021-08-23","Omicron",0,0,16
"Benin","2021-02-08","Alpha",28,25.69,109
"Benin","2021-02-08","Delta",0,0,109
"Benin","2021-02-08","Omicron",0,0,109
"Benin","2021-03-08","Alpha",22,18.18,121
"Benin","2021-03-08","Delta",0,0,121
"Benin","2021-03-08","Omicron",0,0,121
"Benin","2021-04-05","Alpha",14,7.95,176
"Benin","2021-04-05","Delta",0,0,176
"Benin","2021-04-05","Omicron",0,0,176
"Benin","2021-04-19","Alpha",0,0,8
"Benin","2021-04-19","Delta",0,0,8
"Benin","2021-04-19","Omicron",0,0,8
"Benin","2021-05-03","Alpha",2,8,25
"Benin","2021-05-03","Delta",0,0,25
"Benin","2021-05-03","Omicron",0,0,25
"Benin","2021-05-17","Alpha",3,9.38,32
"Benin","2021-05-17","Delta",0,0,32
"Benin","2021-05-17","Omicron",0,0,32
"Benin","2021-05-31","Alpha",1,3.7,27
"Benin","2021-05-31","Delta",1,3.7,27
"Benin","2021-05-31","Omicron",0,0,27
"Benin","2021-06-14","Alpha",1,11.11,9
"Benin","2021-06-14","Delta",1,11.11,9
"Benin","2021-06-14","Omicron",0,0,9
"Benin","2021-06-28","Alpha",0,0,14
"Benin","2021-06-28","Delta",5,35.71,14
"Benin","2021-06-28","Omicron",0,0,14
"Benin","2021-07-12","Alpha",0,0,28
"Benin","2021-07-12","Delta",16,57.14,28
"Benin","2021-07-12","Omicron",0,0,28
"Benin","2021-07-26","Alpha",0,0,36
"Benin","2021-07-26","Delta",26,72.22,36
"Benin","2021-07-26","Omicron",0,0,36
"Benin","2021-08-09","Alpha",0,0,34
"Benin","2021-08-09","Delta",33,97.06,34
"Benin","2021-08-09","Omicron",0,0,34
"Benin","2021-08-23","Alpha",0,0,74
"Benin","2021-08-23","Delta",69,93.24,74
"Benin","2021-08-23","Omicron",0,0,74
"Benin","2021-09-06","Alpha",0,0,57
"Benin","2021-09-06","Delta",55,96.49,57
"Benin","2021-09-06","Omicron",0,0,57
"Bosnia and Herzegovina","2020-05-11","Alpha",0,0,1
"Bosnia and Herzegovina","2020-05-11","Delta",0,0,1
"Bosnia and Herzegovina","2020-05-11","Omicron",0,0,1
"Bosnia and Herzegovina","2020-06-08","Alpha",0,0,2
"Bosnia and Herzegovina","2020-06-08","Delta",0,0,2
"Bosnia and Herzegovina","2020-06-08","Omicron",0,0,2
"Bosnia and Herzegovina","2020-07-20","Alpha",0,0,1
"Bosnia and Herzegovina","2020-07-20","Delta",0,0,1
"Bosnia and Herzegovina","2020-07-20","Omicron",0,0,1
"Bosnia and Herzegovina","2020-08-31","Alpha",0,0,1
"Bosnia and Herzegovina","2020-08-31","Delta",0,0,1
"Bosnia and Herzegovina","2020-08-31","Omicron",0,0,1
"Bosnia and Herzegovina","2020-09-14","Alpha",0,0,1
"Bosnia and Herzegovina","2020-09-14","Delta",0,0,1
"Bosnia and Herzegovina","2020-09-14","Omicron",0,0,1
"Bosnia and Herzegovina","2020-09-28","Alpha",0,0,1
"Bosnia and Herzegovina","2020-09-28","Delta",0,0,1
"Bosnia and Herzegovina","2020-09-28","Omicron",0,0,1
"Bosnia and Herzegovina","2020-10-12","Alpha",0,0,1
"Bosnia and Herzegovina","2020-10-12","Delta",0,0,1
"Bosnia and Herzegovina","2020-10-12","Omicron",0,0,1
"Bosnia and Herzegovina","2020-11-09","Alpha",0,0,2
"Bosnia and Herzegovina","2020-11-09","Delta",0,0,2
"Bosnia and Herzegovina","2020-11-09","Omicron",0,0,2
"Bosnia and Herzegovina","2020-11-23","Alpha",0,0,2
"Bosnia and Herzegovina","2020-11-23","Delta",0,0,2
"Bosnia and Herzegovina","2020-11-23","Omicron",0,0,2
"Bosnia and Herzegovina","2020-12-07","Alpha",0,0,3
"Bosnia and Herzegovina","2020-12-07","Delta",0,0,3
"Bosnia and Herzegovina","2020-12-07","Omicron",0,0,3
"Bosnia and Herzegovina","2020-12-21","Alpha",0,0,1
"Bosnia and Herzegovina","2020-12-21","Delta",0,0,1
"Bosnia and Herzegovina","2020-12-21","Omicron",0,0,1
"Bosnia and Herzegovina","2021-01-04","Alpha",2,100,2
"Bosnia and Herzegovina","2021-01-04","Delta",0,0,2
"Bosnia and Herzegovina","2021-01-04","Omicron",0,0,2
"Bosnia and Herzegovina","2021-01-11","Alpha",0,0,5
"Bosnia and Herzegovina","2021-01-11","Delta",0,0,5
"Bosnia and Herzegovina","2021-01-11","Omicron",0,0,5
"Bosnia and Herzegovina","2021-01-25","Alpha",0,0,12
"Bosnia and Herzegovina","2021-01-25","Delta",0,0,12
"Bosnia and Herzegovina","2021-01-25","Omicron",0,0,12
"Bosnia and Herzegovina","2021-02-08","Alpha",2,40,5
"Bosnia and Herzegovina","2021-02-08","Delta",0,0,5
"Bosnia and Herzegovina","2021-02-08","Omicron",0,0,5
"Bosnia and Herzegovina","2021-02-22","Alpha",7,63.64,11
"Bosnia and Herzegovina","2021-02-22","Delta",0,0,11
"Bosnia and Herzegovina","2021-02-22","Omicron",0,0,11
"Bosnia and Herzegovina","2021-03-08","Alpha",9,56.25,16
"Bosnia and Herzegovina","2021-03-08","Delta",0,0,16
"Bosnia and Herzegovina","2021-03-08","Omicron",0,0,16
"Bosnia and Herzegovina","2021-03-22","Alpha",9,100,9
"Bosnia and Herzegovina","2021-03-22","Delta",0,0,9
"Bosnia and Herzegovina","2021-03-22","Omicron",0,0,9
"Bosnia and Herzegovina","2021-04-05","Alpha",3,100,3
"Bosnia and Herzegovina","2021-04-05","Delta",0,0,3
